,CumBOE,CumGas,CumOil,DrillType,Field,First6BOE,FirstProdDate,GrossPerforatedInterval,HorizontalLength,LowerPerforation,OperatorAlias,Range,TargetFormation,TotalDepth,Township,TreatmentJobCount,UpperPerforation,VerticalDepth,WellName,WellNumber,gel,sandmass,slick,xlinkgel
5123409030000,140992.0,420077.0,70979.0,H,WATTENBERG,58235.0,2015-09-01,4067.0,4735.25,11206.0,NOBLE ENERGY,63W,NIOBRARA,11265.0,06N,1.0,7139.0,6675.0,AGGIE STATE,AA17-623,0.0,3248468.0640335064,1.0,1.0
5123409060000,236712.0,580968.0,139884.0,H,WATTENBERG,69905.0,2015-06-01,4700.0,4849.07,12885.0,ANADARKO,66W,CARLILE-CODELL-FORT HAYS-NIOBRARA,12950.0,01N,1.0,8185.0,7562.0,GRISWOLD,26C-11HZ,0.0,2489743.0095300274,1.0,0.0
5123409070000,219903.0,688862.0,105093.0,H,WATTENBERG,90920.0,2015-09-01,8947.0,10318.54,16133.0,NOBLE ENERGY,63W,NIOBRARA,16228.0,06N,1.0,7186.0,6665.0,COLT,A13-648,0.0,21949065.269965693,1.0,1.0
5123409120000,157350.0,439233.0,84144.0,H,WATTENBERG,51709.0,2015-06-01,4955.0,4763.19,13065.0,ANADARKO,66W,NIOBRARA,13134.0,01N,1.0,8110.0,7373.0,GRISWOLD,1N-11HZ,0.0,3655644.291593788,1.0,0.0
5123409140000,183721.0,549115.0,92202.0,H,WATTENBERG,58316.0,2015-06-01,4809.0,4690.23,12975.0,ANADARKO,66W,NIOBRARA,13104.0,01N,1.0,8166.0,7425.0,GRISWOLD,27N-11HZ,0.0,3866326.181483457,1.0,1.0
5123409160000,236268.0,647249.0,128393.0,H,WATTENBERG,102103.0,2015-09-01,6040.0,10324.21,13305.0,NOBLE ENERGY,63W,NIOBRARA,16359.0,06N,1.0,7265.0,6714.0,COLT,A13-618,0.0,4962829.224581043,1.0,1.0
5123409190000,206746.0,587699.0,108796.0,H,WATTENBERG,84934.0,2015-09-01,5936.0,7323.02,13284.0,NOBLE ENERGY,63W,FORT HAYS,13377.0,06N,1.0,7348.0,6818.0,COLT,A13-638,0.0,6937330.519403294,1.0,1.0
5123409220000,155076.0,440244.0,81702.0,H,WATTENBERG,56405.0,2015-06-01,4910.0,4674.63,12930.0,ANADARKO,66W,NIOBRARA,13033.0,01N,1.0,8020.0,7355.0,GRISWOLD,2N-11HZ,0.0,3894926.658821955,1.0,1.0
5123409240000,154853.0,498150.0,71828.0,H,WATTENBERG,51027.0,2015-09-01,4370.0,5009.14,11599.0,NOBLE ENERGY,63W,NIOBRARA,11642.0,06N,1.0,7229.0,6596.0,AGGIE STATE,AA17-643,0.0,2858548.7486575893,1.0,1.0
5123409260000,202987.0,575169.0,107126.0,H,WATTENBERG,97421.0,2015-09-01,8909.0,10323.34,16074.0,NOBLE ENERGY,63W,NIOBRARA,16200.0,06N,2.0,7165.0,6661.0,COLT,A13-625,0.0,23392828.9144012,1.0,1.0
5123409300000,269239.0,708930.0,151084.0,H,WATTENBERG,71157.0,2015-06-01,4870.0,4669.77,13048.0,ANADARKO,66W,CODELL-CARLILE,13113.0,01N,2.0,8178.0,7586.0,GRISWOLD,2C-11HZ,0.0,3830067.6764085745,1.0,1.0
5123409320000,338346.0,874762.0,192552.0,H,WATTENBERG,66524.0,2015-08-01,9021.0,9751.95,16613.0,EXTRACTION O&G,65W,NIOBRARA,16915.0,05N,3.0,7592.0,6850.0,SHERLEY,I-4-9HN,0.0,8276280.9701781785,1.0,1.0
5123408650000,178969.0,314994.0,126470.0,H,WATTENBERG,105905.0,2016-06-01,,9839.67,,GREAT WESTERN OPERATING,67W,NIOBRARA,17209.0,06N,1.0,,6933.0,BURR FD,23-222HN,0.0,7566342.279053684,1.0,1.0
5123408720000,243829.0,545470.0,152917.0,H,WATTENBERG,120046.0,2016-06-01,,9730.18,,GREAT WESTERN OPERATING,67W,NIOBRARA,16836.0,06N,1.0,,6933.0,BURR FD,23-379HN,0.0,11529426.281365296,1.0,1.0
5123408740000,81362.0,124337.0,60639.0,H,WATTENBERG,6545.0,2015-09-01,4168.0,4604.54,11730.0,VERDAD RESOURCES LLC,65W,NIOBRARA,11812.0,01N,1.0,7562.0,7174.0,MEEHL,"=""01N-65W-24-2N""",0.0,5512535.810353198,1.0,1.0
5123408760000,200469.0,448122.0,125782.0,H,WATTENBERG,104873.0,2016-06-01,,9802.99,,GREAT WESTERN OPERATING,67W,CODELL,17335.0,06N,1.0,,7119.0,BURR FD,23-259HC,0.0,7453124.3829485215,1.0,1.0
5123408770000,256699.0,607617.0,155429.0,H,WATTENBERG,125126.0,2016-06-01,,9723.25,,GREAT WESTERN OPERATING,67W,NIOBRARA,16913.0,06N,1.0,,6933.0,BURR FD,23-382HC,0.0,11393163.497549787,1.0,1.0
5123408780000,197699.0,377614.0,134763.0,H,WATTENBERG,106461.0,2016-06-01,,9771.94,,GREAT WESTERN OPERATING,67W,NIOBRARA,17066.0,06N,1.0,,6933.0,BURR FD,23-299HN,0.0,7372248.701405033,1.0,1.0
5123408810000,217804.0,822267.0,80759.0,H,WATTENBERG,118724.0,2016-05-01,4629.0,6144.93,12179.0,NOBLE ENERGY,65W,NIOBRARA,12401.0,03N,1.0,7550.0,6972.0,MOSER,H22-748,1.0,8852305.534320608,1.0,0.0
5123408460000,178950.0,584632.0,81511.0,H,WATTENBERG,64914.0,2015-11-01,4759.0,4377.8,12703.0,ANADARKO,67W,NIOBRARA,12703.0,02N,1.0,7944.0,7533.0,HUNZIKER,27N-28HZ,1.0,3716622.2659128695,1.0,0.0
5123408470000,264117.0,791800.0,132150.0,H,WATTENBERG,73618.0,2015-11-01,4704.0,4375.55,12877.0,ANADARKO,67W,CARLILE-CODELL-FORT HAYS,12960.0,02N,1.0,8173.0,7681.0,HUNZIKER,2C-28HZ,0.0,2395606.7097245553,1.0,0.0
5123409450000,182301.0,564620.0,88198.0,H,WATTENBERG,63371.0,2016-01-01,5081.0,4816.31,12571.0,ANADARKO,65W,NIOBRARA,12679.0,03N,1.0,7490.0,7024.0,CHEESE,37N-28HZ,0.0,3716013.605125321,1.0,0.0
5123409470000,147067.0,629537.0,42144.0,H,WATTENBERG,50173.0,2016-01-01,4992.0,5678.46,12474.0,ANADARKO,65W,CODELL,12581.0,03N,2.0,7482.0,7152.0,CHEESE STATE,26C-21HZ,0.0,2056748.6688041498,1.0,0.0
5123409480000,163724.0,637699.0,57441.0,H,WATTENBERG,64041.0,2016-01-01,5109.0,5652.8,12452.0,ANADARKO,65W,NIOBRARA,12564.0,03N,1.0,7343.0,7026.0,CHEESE STATE,1N-21HZ,0.0,3708147.799839333,1.0,0.0
5123409490000,152631.0,641671.0,45686.0,H,WATTENBERG,40257.0,2015-12-01,5074.0,5759.77,12585.0,ANADARKO,65W,CARLILE-CODELL-FORT HAYS-NIOBRARA,12658.0,03N,2.0,7511.0,7166.0,CREAM STATE,28C-21HZ,0.0,2255128.156394773,1.0,0.0
5123409550000,188864.0,731237.0,66991.0,H,WATTENBERG,62913.0,2016-01-01,4966.0,5657.65,12552.0,ANADARKO,65W,NIOBRARA,12660.0,03N,2.0,7586.0,7045.0,CHEESE STATE,27N-21HZ,0.0,3245455.584641151,1.0,0.0
5123409560000,173337.0,524466.0,85926.0,H,WATTENBERG,61975.0,2016-01-01,4952.0,4834.42,12566.0,ANADARKO,65W,NIOBRARA,12719.0,03N,1.0,7614.0,7015.0,CHEESE,38N-28HZ,0.0,3107017.6304302155,1.0,0.0
5123409570000,147799.0,561465.0,54222.0,H,WATTENBERG,51624.0,2016-01-01,5055.0,4852.74,12735.0,ANADARKO,65W,CODELL-FORT HAYS-NIOBRARA,12863.0,03N,2.0,7680.0,7164.0,CHEESE,38C-28HZ,0.0,2195165.929533025,1.0,0.0
5123409590000,138355.0,526402.0,50621.0,H,WATTENBERG,39571.0,2015-12-01,5060.0,4816.62,12728.0,ANADARKO,65W,CODELL-FORT HAYS-NIOBRARA,12800.0,03N,1.0,7668.0,7170.0,CREAM,15C-28HZ,0.0,2393031.3744764207,1.0,0.0
5123409630000,170139.0,709204.0,51938.0,H,WATTENBERG,44190.0,2015-12-01,5011.0,5650.18,12568.0,ANADARKO,65W,CODELL-FORT HAYS-NIOBRARA,12669.0,03N,1.0,7557.0,7171.0,CREAM STATE,2C-21HZ,0.0,2443704.979163988,1.0,0.0
5123409640000,177817.0,574312.0,82098.0,H,WATTENBERG,49587.0,2015-12-01,5268.0,4814.94,12621.0,ANADARKO,65W,NIOBRARA,12694.0,03N,1.0,7353.0,7028.0,CREAM,37N-28HZ,0.0,4008563.596844517,1.0,0.0
5123409790000,129316.0,540015.0,39314.0,H,WATTENBERG,34255.0,2015-11-01,5085.0,4760.88,12683.0,ANADARKO,65W,CODELL-FORT HAYS-NIOBRARA,12750.0,03N,1.0,7598.0,7147.0,MILK STATE,29C-21HZ,0.0,2233059.6929089697,1.0,0.0
5123409820000,253596.0,718465.0,133852.0,H,WATTENBERG,60167.0,2015-06-01,5269.0,4672.0,13214.0,ANADARKO,66W,CARLILE-CODELL-FORT HAYS,13281.0,01N,1.0,7945.0,7635.0,GRISWOLD,3C-11HZ,0.0,2661917.614585349,1.0,0.0
5123409830000,157521.0,594169.0,58492.0,H,WATTENBERG,50437.0,2015-11-01,4956.0,4609.43,12580.0,ANADARKO,65W,NIOBRARA,12782.0,03N,1.0,7624.0,7042.22,SKIM STATE,4N-21HZ,0.0,3538221.0229585166,1.0,0.0
5123409840000,158785.0,498499.0,75701.0,H,WATTENBERG,50590.0,2015-11-01,4921.0,5714.19,12301.0,ANADARKO,65W,NIOBRARA,12370.0,03N,1.0,7380.0,7021.0,MILK,14N-28HZ,0.0,3477344.140122559,1.0,0.0
5123409850000,86692.0,334074.0,31014.0,H,WATTENBERG,30449.0,2015-11-01,4905.0,5963.14,12547.0,ANADARKO,65W,CARLILE-CODELL-FORT HAYS-NIOBRARA,12755.0,03N,1.0,7642.0,7184.0,SKIM,34C-28HZ,0.0,1435440.54722558,1.0,0.0
5123409870000,168452.0,552957.0,76292.0,H,WATTENBERG,54348.0,2015-09-01,4888.0,4570.54,12782.0,ANADARKO,67W,NIOBRARA,12889.0,02N,1.0,7894.0,7297.0,BUTTERBALL,36N-10HZ,0.0,3850792.4921562267,1.0,0.0
5123409890000,144623.0,480734.0,64500.0,H,WATTENBERG,45193.0,2015-09-01,4911.0,4560.7,13089.0,ANADARKO,67W,CARLILE-CODELL-FORT HAYS,13193.0,02N,1.0,8178.0,7503.0,BUTTERBALL,16C-10HZ,0.0,2541206.3063752544,1.0,0.0
5123409900000,186607.0,610069.0,84929.0,H,WATTENBERG,61846.0,2015-09-01,4945.0,4630.51,13013.0,ANADARKO,67W,NIOBRARA,13115.0,02N,1.0,8068.0,7368.0,BUTTERBALL,38N-10HZ,0.0,3786752.670721018,1.0,0.0
5123409920000,143370.0,495755.0,60744.0,H,WATTENBERG,45974.0,2015-11-01,4957.0,5898.63,12386.0,ANADARKO,65W,NIOBRARA,12494.0,03N,2.0,7429.0,7070.0,SKIM,13N-28HZ,0.0,3078663.457530678,1.0,0.0
5123409950000,161891.0,495246.0,79350.0,H,WATTENBERG,51519.0,2015-06-01,5119.0,4701.66,13044.0,ANADARKO,66W,NIOBRARA,13112.0,01N,1.0,7925.0,7448.0,GRISWOLD,28N-11HZ,0.0,4111259.0680895336,1.0,0.0
5123409960000,168907.0,537100.0,79390.0,H,WATTENBERG,53891.0,2015-06-01,5110.0,4664.12,13004.0,ANADARKO,66W,NIOBRARA,13071.0,01N,1.0,7894.0,7388.0,GRISWOLD,3N-11HZ,0.0,4063615.4805832165,1.0,0.0
5123409980000,104965.0,386720.0,40512.0,H,WATTENBERG,38203.0,2015-11-01,4826.0,5884.48,12462.0,ANADARKO,65W,CARLILE-CODELL-FORT HAYS-NIOBRARA,12527.0,03N,1.0,7636.0,7182.0,SKIM,35C-28HZ,0.0,2001302.2360936913,1.0,0.0
5123409990000,131875.0,448785.0,57078.0,H,WATTENBERG,33959.0,2015-09-01,5027.0,4591.74,13016.0,ANADARKO,67W,CODELL,13122.0,02N,1.0,7989.0,7514.0,BUTTERBALL,15C-10HZ,0.0,2625030.4433628144,1.0,0.0
5123410000000,159197.0,521802.0,72229.0,H,WATTENBERG,48917.0,2015-09-01,4610.0,4868.18,12830.0,ANADARKO,67W,CARLILE-CODELL-FORT HAYS,13240.0,02N,1.0,8220.0,7497.0,BUTTERBALL,34C-11HZ,0.0,2650216.164065383,1.0,0.0
5123410010000,180068.0,711684.0,61453.0,H,WATTENBERG,50251.0,2015-11-01,4992.0,4751.01,12501.0,ANADARKO,65W,NIOBRARA,12647.0,03N,1.0,7509.0,7072.0,MILK STATE,29N-21HZ,0.0,3618603.514991587,1.0,0.0
5123410030000,184664.0,595414.0,85428.0,H,WATTENBERG,58389.0,2015-11-01,4941.0,5726.89,12369.0,ANADARKO,65W,NIOBRARA,12500.0,03N,1.0,7428.0,6936.0,MILK,36N-28HZ,0.0,3551816.0901893973,1.0,0.0
5123410050000,145186.0,401724.0,78232.0,H,WATTENBERG,47349.0,2015-06-01,5273.0,4672.71,13093.0,ANADARKO,66W,NIOBRARA,13162.0,01N,1.0,7820.0,7458.0,GRISWOLD,29N-11HZ,0.0,4245342.489651205,1.0,0.0
